habitat,pressure,scen_time,color,avg_impact
hard slope,coastal disturbance,ssp245_near-term,#90D8C8FF,0
hard slope,coastal disturbance,ssp585_current,#90D8C8FF,0
hard slope,coastal disturbance,ssp585_medium-term,#90D8C8FF,0
hard slope,coastal disturbance,ssp585_near-term,#90D8C8FF,0
hard slope,fisheries biomass loss,ssp245_current,#87A5A5FF,0.12082025087818309
hard slope,fisheries biomass loss,ssp245_medium-term,#87A5A5FF,0.17944273538769978
hard slope,fisheries biomass loss,ssp245_near-term,#87A5A5FF,0.15443858870642038
hard slope,fisheries biomass loss,ssp585_current,#87A5A5FF,0.12238025975868302
hard slope,fisheries biomass loss,ssp585_medium-term,#87A5A5FF,0.1943012039442322
hard slope,fisheries biomass loss,ssp585_near-term,#87A5A5FF,0.16320762618127002
hard slope,light pollution,ssp245_current,#B4B45AFF,0
hard slope,light pollution,ssp245_medium-term,#B4B45AFF,0
hard slope,light pollution,ssp245_near-term,#B4B45AFF,0
hard slope,light pollution,ssp585_current,#B4B45AFF,0
hard slope,light pollution,ssp585_medium-term,#B4B45AFF,0
hard slope,light pollution,ssp585_near-term,#B4B45AFF,0
hard slope,nutrient pollution,ssp245_current,#1E4B3CFF,2.614229456903338e-4
hard slope,nutrient pollution,ssp245_medium-term,#1E4B3CFF,3.3659885054702427e-4
hard slope,nutrient pollution,ssp245_near-term,#1E4B3CFF,3.087703485366216e-4
hard slope,nutrient pollution,ssp585_current,#1E4B3CFF,2.6196565082627744e-4
hard slope,nutrient pollution,ssp585_medium-term,#1E4B3CFF,3.295264382016689e-4
hard slope,nutrient pollution,ssp585_near-term,#1E4B3CFF,3.131343326559367e-4
hard slope,ocean warming,ssp245_current,#B4783CFF,0.017608113045381475
hard slope,ocean warming,ssp245_medium-term,#B4783CFF,0.042038736045113594
hard slope,ocean warming,ssp245_near-term,#B4783CFF,0.02450512997748222
hard slope,ocean warming,ssp585_current,#B4783CFF,0.017608113045381475
hard slope,ocean warming,ssp585_medium-term,#B4783CFF,0.04556047590492838
hard slope,ocean warming,ssp585_near-term,#B4783CFF,0.025471411642783097
hard slope,primary productivity,ssp245_current,#AB84A5FF,0.005615411014165124
hard slope,primary productivity,ssp245_medium-term,#AB84A5FF,0.03126586356105561
hard slope,primary productivity,ssp245_near-term,#AB84A5FF,0.02271972779086481
hard slope,primary productivity,ssp585_current,#AB84A5FF,0.005491471694923765
hard slope,primary productivity,ssp585_medium-term,#AB84A5FF,0.035600584708352014
hard slope,primary productivity,ssp585_near-term,#AB84A5FF,0.023430218201620365
hard slope,reduced oxygen,ssp245_current,#78963CFF,0.06469988826362467
hard slope,reduced oxygen,ssp245_medium-term,#78963CFF,0.06857049065693875
hard slope,reduced oxygen,ssp245_near-term,#78963CFF,0.06602216004162606
hard slope,reduced oxygen,ssp585_current,#78963CFF,0.06469988826362467
hard slope,reduced oxygen,ssp585_medium-term,#78963CFF,0.06896580971852113
hard slope,reduced oxygen,ssp585_near-term,#78963CFF,0.06604310621946555
hard slope,sea level rise,ssp245_current,#D2D2C3FF,0
hard slope,sea level rise,ssp245_medium-term,#D2D2C3FF,0
hard slope,sea level rise,ssp245_near-term,#D2D2C3FF,0
hard slope,sea level rise,ssp585_current,#D2D2C3FF,0
hard slope,sea level rise,ssp585_medium-term,#D2D2C3FF,0
hard slope,sea level rise,ssp585_near-term,#D2D2C3FF,0
intertidal mud,acidification,ssp245_current,#D48F90FF,0.06231121706630435
intertidal mud,acidification,ssp245_medium-term,#D48F90FF,0.0972523645603349
intertidal mud,acidification,ssp245_near-term,#D48F90FF,0.0796778296594517
intertidal mud,acidification,ssp585_current,#D48F90FF,0.06237387475547126
intertidal mud,acidification,ssp585_medium-term,#D48F90FF,0.11163644906493779
intertidal mud,acidification,ssp585_near-term,#D48F90FF,0.08320676528762047
intertidal mud,air heat index,ssp245_current,#D2A54BFF,0.002399779961521042
intertidal mud,air heat index,ssp245_medium-term,#D2A54BFF,0.01870223083461918
intertidal mud,air heat index,ssp245_near-term,#D2A54BFF,0.006949190862121014
intertidal mud,air heat index,ssp585_current,#D2A54BFF,0.002327841771691087
intertidal mud,air heat index,ssp585_medium-term,#D2A54BFF,0.03422686733080542
intertidal mud,air heat index,ssp585_near-term,#D2A54BFF,0.008354381534350688
intertidal mud,coastal disturbance,ssp245_current,#90D8C8FF,0.08671874443567242
intertidal mud,coastal disturbance,ssp245_medium-term,#90D8C8FF,0.08868857263974507
intertidal mud,coastal disturbance,ssp245_near-term,#90D8C8FF,0.088006474449403
intertidal mud,coastal disturbance,ssp585_current,#90D8C8FF,0.08654727661697507
intertidal mud,coastal disturbance,ssp585_medium-term,#90D8C8FF,0.08775420954726448
intertidal mud,coastal disturbance,ssp585_near-term,#90D8C8FF,0.08751746264604712
intertidal mud,fisheries biomass loss,ssp245_current,#87A5A5FF,0.07231292424378243
intertidal mud,fisheries biomass loss,ssp245_medium-term,#87A5A5FF,0.09597106851354813
intertidal mud,fisheries biomass loss,ssp245_near-term,#87A5A5FF,0.08636565386857893
intertidal mud,fisheries biomass loss,ssp585_current,#87A5A5FF,0.07288537037073185
intertidal mud,fisheries biomass loss,ssp585_medium-term,#87A5A5FF,0.10345144560380436
intertidal mud,fisheries biomass loss,ssp585_near-term,#87A5A5FF,0.09061680199541915
intertidal mud,light pollution,ssp245_current,#B4B45AFF,0.005270586561616036
intertidal mud,light pollution,ssp245_medium-term,#B4B45AFF,0.00833024547844667
intertidal mud,light pollution,ssp245_near-term,#B4B45AFF,0.006910041044816552
intertidal mud,light pollution,ssp585_current,#B4B45AFF,0.005277276588885152
intertidal mud,light pollution,ssp585_medium-term,#B4B45AFF,0.009658678142926683
intertidal mud,light pollution,ssp585_near-term,#B4B45AFF,0.007332093676457304
intertidal mud,nutrient pollution,ssp245_current,#1E4B3CFF,0.01744263605441408
intertidal mud,nutrient pollution,ssp245_medium-term,#1E4B3CFF,0.020377548022027372
intertidal mud,nutrient pollution,ssp245_near-term,#1E4B3CFF,0.019246636807728878
intertidal mud,nutrient pollution,ssp585_current,#1E4B3CFF,0.01750525866233758
intertidal mud,nutrient pollution,ssp585_medium-term,#1E4B3CFF,0.0201160786257433
intertidal mud,nutrient pollution,ssp585_near-term,#1E4B3CFF,0.019434151758073667
intertidal mud,ocean warming,ssp245_current,#B4783CFF,0.07409591285724401
intertidal mud,ocean warming,ssp245_medium-term,#B4783CFF,0.18938445348255215
intertidal mud,ocean warming,ssp245_near-term,#B4783CFF,0.12361595408252213
intertidal mud,ocean warming,ssp585_current,#B4783CFF,0.07208210513411846
intertidal mud,ocean warming,ssp585_medium-term,#B4783CFF,0.2209165119942675
intertidal mud,ocean warming,ssp585_near-term,#B4783CFF,0.10764133400063598
intertidal mud,primary productivity,ssp245_current,#AB84A5FF,9.639156179176649e-4
intertidal mud,primary productivity,ssp245_medium-term,#AB84A5FF,0.007150788901149716
intertidal mud,primary productivity,ssp245_near-term,#AB84A5FF,0.004580566882558206
intertidal mud,primary productivity,ssp585_current,#AB84A5FF,9.396056748264583e-4
intertidal mud,primary productivity,ssp585_medium-term,#AB84A5FF,0.007716514413886891
intertidal mud,primary productivity,ssp585_near-term,#AB84A5FF,0.004831581142223388
intertidal mud,reduced oxygen,ssp245_current,#78963CFF,0.0027111287746151786
intertidal mud,reduced oxygen,ssp245_medium-term,#78963CFF,0.009628534892842835
intertidal mud,reduced oxygen,ssp245_near-term,#78963CFF,0.005453428177358032
intertidal mud,reduced oxygen,ssp585_current,#78963CFF,0.0027111287746151786
intertidal mud,reduced oxygen,ssp585_medium-term,#78963CFF,0.01333822229623411
intertidal mud,reduced oxygen,ssp585_near-term,#78963CFF,0.00563030250160923
intertidal mud,sea level rise,ssp245_current,#D2D2C3FF,0.02732023181368078
intertidal mud,sea level rise,ssp245_medium-term,#D2D2C3FF,0.07727386438751577
intertidal mud,sea level rise,ssp245_near-term,#D2D2C3FF,0.02732023181368078
intertidal mud,sea level rise,ssp585_current,#D2D2C3FF,0.03348296865302125
intertidal mud,sea level rise,ssp585_medium-term,#D2D2C3FF,0.1204095337328025
intertidal mud,sea level rise,ssp585_near-term,#D2D2C3FF,0.03348296865302125
kelp forest,acidification,ssp245_current,#D48F90FF,0
kelp forest,acidification,ssp245_medium-term,#D48F90FF,0
kelp forest,acidification,ssp245_near-term,#D48F90FF,0
kelp forest,acidification,ssp585_current,#D48F90FF,0
kelp forest,acidification,ssp585_medium-term,#D48F90FF,0
kelp forest,acidification,ssp585_near-term,#D48F90FF,0
kelp forest,air heat index,ssp245_current,#D2A54BFF,0
kelp forest,air heat index,ssp245_medium-term,#D2A54BFF,0
kelp forest,air heat index,ssp245_near-term,#D2A54BFF,0
kelp forest,air heat index,ssp585_current,#D2A54BFF,0
kelp forest,air heat index,ssp585_medium-term,#D2A54BFF,0
kelp forest,air heat index,ssp585_near-term,#D2A54BFF,0
kelp forest,coastal disturbance,ssp245_current,#90D8C8FF,0.06194170782796559
kelp forest,coastal disturbance,ssp245_medium-term,#90D8C8FF,0.06284672269537447
kelp forest,coastal disturbance,ssp245_near-term,#90D8C8FF,0.06254246565430123
kelp forest,coastal disturbance,ssp585_current,#90D8C8FF,0.06223227530130794
kelp forest,coastal disturbance,ssp585_medium-term,#90D8C8FF,0.06503926468744428
kelp forest,coastal disturbance,ssp585_near-term,#90D8C8FF,0.06348805263420133
kelp forest,fisheries biomass loss,ssp245_current,#87A5A5FF,0.18358500207759848
kelp forest,fisheries biomass loss,ssp245_medium-term,#87A5A5FF,0.20406198692753127
kelp forest,fisheries biomass loss,ssp245_near-term,#87A5A5FF,0.19819884679709723
kelp forest,fisheries biomass loss,ssp585_current,#87A5A5FF,0.1848639842028897
kelp forest,fisheries biomass loss,ssp585_medium-term,#87A5A5FF,0.21891522869508903
kelp forest,fisheries biomass loss,ssp585_near-term,#87A5A5FF,0.20710197715672746
kelp forest,light pollution,ssp245_current,#B4B45AFF,0.0014956709565989575
kelp forest,light pollution,ssp245_medium-term,#B4B45AFF,0.0019209789471274525
kelp forest,light pollution,ssp245_near-term,#B4B45AFF,0.0017639975159098801
kelp forest,light pollution,ssp585_current,#B4B45AFF,0.0015189308594849402
kelp forest,light pollution,ssp585_medium-term,#B4B45AFF,0.002195783685419352
kelp forest,light pollution,ssp585_near-term,#B4B45AFF,0.0018635021788200132
kelp forest,nutrient pollution,ssp245_current,#1E4B3CFF,0.0049369770897067546
kelp forest,nutrient pollution,ssp245_medium-term,#1E4B3CFF,0.004792104823689612
kelp forest,nutrient pollution,ssp245_near-term,#1E4B3CFF,0.0049106719834131896
kelp forest,nutrient pollution,ssp585_current,#1E4B3CFF,0.004932860424422038
kelp forest,nutrient pollution,ssp585_medium-term,#1E4B3CFF,0.004569365953868009
kelp forest,nutrient pollution,ssp585_near-term,#1E4B3CFF,0.004814832982900711
kelp forest,ocean warming,ssp245_current,#B4783CFF,0.03564367185474597
kelp forest,ocean warming,ssp245_medium-term,#B4783CFF,0.05055724875989338
kelp forest,ocean warming,ssp245_near-term,#B4783CFF,0.04262181394128517
kelp forest,ocean warming,ssp585_current,#B4783CFF,0.035510509427663
kelp forest,ocean warming,ssp585_medium-term,#B4783CFF,0.060013156393444324
kelp forest,ocean warming,ssp585_near-term,#B4783CFF,0.04400057562530047
kelp forest,primary productivity,ssp245_current,#AB84A5FF,0.0026482885274266197
kelp forest,primary productivity,ssp245_medium-term,#AB84A5FF,0.03869863593333981
kelp forest,primary productivity,ssp245_near-term,#AB84A5FF,0.025707399886861756
kelp forest,primary productivity,ssp585_current,#AB84A5FF,0.0025588267115700587
kelp forest,primary productivity,ssp585_medium-term,#AB84A5FF,0.04207009865334902
kelp forest,primary productivity,ssp585_near-term,#AB84A5FF,0.027398635686017195
kelp forest,reduced oxygen,ssp245_current,#78963CFF,0.0015543210557860008
kelp forest,reduced oxygen,ssp245_medium-term,#78963CFF,0.0048905314709711285
kelp forest,reduced oxygen,ssp245_near-term,#78963CFF,0.002834529625875932
kelp forest,reduced oxygen,ssp585_current,#78963CFF,0.0015543210557860008
kelp forest,reduced oxygen,ssp585_medium-term,#78963CFF,0.007025549585747455
kelp forest,reduced oxygen,ssp585_near-term,#78963CFF,0.003185129227802808
kelp forest,sea level rise,ssp245_current,#D2D2C3FF,0.012019832889416857
kelp forest,sea level rise,ssp245_medium-term,#D2D2C3FF,0.03506033306103323
kelp forest,sea level rise,ssp245_near-term,#D2D2C3FF,0.012019832889416857
kelp forest,sea level rise,ssp585_current,#D2D2C3FF,0.015104948255795576
kelp forest,sea level rise,ssp585_medium-term,#D2D2C3FF,0.06108204868405636
kelp forest,sea level rise,ssp585_near-term,#D2D2C3FF,0.015104948255795576
mangrove,acidification,ssp245_current,#D48F90FF,0.00199711295473674
mangrove,acidification,ssp245_medium-term,#D48F90FF,0.00843098400420666
mangrove,acidification,ssp245_near-term,#D48F90FF,0.004274051673801901
mangrove,acidification,ssp585_current,#D48F90FF,0.0020676975255477657
mangrove,acidification,ssp585_medium-term,#D48F90FF,0.018236719151722185
mangrove,acidification,ssp585_near-term,#D48F90FF,0.0047841206633143524
mangrove,air heat index,ssp245_current,#D2A54BFF,0
mangrove,air heat index,ssp245_medium-term,#D2A54BFF,0
mangrove,air heat index,ssp245_near-term,#D2A54BFF,0
mangrove,air heat index,ssp585_current,#D2A54BFF,0
mangrove,air heat index,ssp585_medium-term,#D2A54BFF,0
mangrove,air heat index,ssp585_near-term,#D2A54BFF,0
mangrove,coastal disturbance,ssp245_current,#90D8C8FF,0.23506661903960288
mangrove,coastal disturbance,ssp245_medium-term,#90D8C8FF,0.24151701889886804
mangrove,coastal disturbance,ssp245_near-term,#90D8C8FF,0.23909231640061485
mangrove,coastal disturbance,ssp585_current,#90D8C8FF,0.23396400391390504
mangrove,coastal disturbance,ssp585_medium-term,#90D8C8FF,0.2356294579593742
mangrove,coastal disturbance,ssp585_near-term,#90D8C8FF,0.23608325916400097
mangrove,fisheries biomass loss,ssp245_current,#87A5A5FF,0.14599672434802796
mangrove,fisheries biomass loss,ssp245_medium-term,#87A5A5FF,0.22816863642731833
mangrove,fisheries biomass loss,ssp245_near-term,#87A5A5FF,0.19521889274629858
mangrove,fisheries biomass loss,ssp585_current,#87A5A5FF,0.14709220591590455
mangrove,fisheries biomass loss,ssp585_medium-term,#87A5A5FF,0.23687476697603913
mangrove,fisheries biomass loss,ssp585_near-term,#87A5A5FF,0.2004442742212554
mangrove,light pollution,ssp245_current,#B4B45AFF,0.003913557290718915
mangrove,light pollution,ssp245_medium-term,#B4B45AFF,0.007106991470062397
mangrove,light pollution,ssp245_near-term,#B4B45AFF,0.005345549778174376
mangrove,light pollution,ssp585_current,#B4B45AFF,0.003793419110353604
mangrove,light pollution,ssp585_medium-term,#B4B45AFF,0.008802461088784375
mangrove,light pollution,ssp585_near-term,#B4B45AFF,0.005596509309685578
mangrove,nutrient pollution,ssp245_current,#1E4B3CFF,0.05767523200594181
mangrove,nutrient pollution,ssp245_medium-term,#1E4B3CFF,0.07362666263864713
mangrove,nutrient pollution,ssp245_near-term,#1E4B3CFF,0.06702736139868334
mangrove,nutrient pollution,ssp585_current,#1E4B3CFF,0.05785381202117839
mangrove,nutrient pollution,ssp585_medium-term,#1E4B3CFF,0.0758854437196343
mangrove,nutrient pollution,ssp585_near-term,#1E4B3CFF,0.06840163576394917
mangrove,ocean warming,ssp245_current,#B4783CFF,0
mangrove,ocean warming,ssp245_medium-term,#B4783CFF,0
mangrove,ocean warming,ssp245_near-term,#B4783CFF,0
mangrove,ocean warming,ssp585_current,#B4783CFF,0
mangrove,ocean warming,ssp585_medium-term,#B4783CFF,0
mangrove,ocean warming,ssp585_near-term,#B4783CFF,0
mangrove,primary productivity,ssp245_current,#AB84A5FF,6.023954517931601e-4
mangrove,primary productivity,ssp245_medium-term,#AB84A5FF,0.002448611553834173
mangrove,primary productivity,ssp245_near-term,#AB84A5FF,0.001769419361916604
mangrove,primary productivity,ssp585_current,#AB84A5FF,5.722139758497492e-4
mangrove,primary productivity,ssp585_medium-term,#AB84A5FF,0.002272090716219056
mangrove,primary productivity,ssp585_near-term,#AB84A5FF,0.0016613262967997704
mangrove,reduced oxygen,ssp245_current,#78963CFF,2.7909668560796813e-4
mangrove,reduced oxygen,ssp245_medium-term,#78963CFF,0.0021686122877106963
mangrove,reduced oxygen,ssp245_near-term,#78963CFF,9.528028484146213e-4
mangrove,reduced oxygen,ssp585_current,#78963CFF,2.7909668560796813e-4
mangrove,reduced oxygen,ssp585_medium-term,#78963CFF,0.0026416438158046915
mangrove,reduced oxygen,ssp585_near-term,#78963CFF,9.018752368873135e-4
mangrove,sea level rise,ssp245_current,#D2D2C3FF,0.040642686650788476
mangrove,sea level rise,ssp245_medium-term,#D2D2C3FF,0.19486867846659636
mangrove,sea level rise,ssp245_near-term,#D2D2C3FF,0.040642686650788476
mangrove,sea level rise,ssp585_current,#D2D2C3FF,0.055408016510778826
mangrove,sea level rise,ssp585_medium-term,#D2D2C3FF,0.3261295836148166
mangrove,sea level rise,ssp585_near-term,#D2D2C3FF,0.055408016510778826
rocky intertidal,acidification,ssp245_current,#D48F90FF,0.07150008983886119
rocky intertidal,acidification,ssp245_medium-term,#D48F90FF,0.11034486039563306
rocky intertidal,acidification,ssp245_near-term,#D48F90FF,0.09108934751025442
rocky intertidal,acidification,ssp585_current,#D48F90FF,0.0722541709614101
rocky intertidal,acidification,ssp585_medium-term,#D48F90FF,0.12659123807792008
rocky intertidal,acidification,ssp585_near-term,#D48F90FF,0.09524014301068834
rocky intertidal,air heat index,ssp245_current,#D2A54BFF,0.0026817147606027283
rocky intertidal,air heat index,ssp245_medium-term,#D2A54BFF,0.02074946769557917
rocky intertidal,air heat index,ssp245_near-term,#D2A54BFF,0.007599114221959087
rocky intertidal,air heat index,ssp585_current,#D2A54BFF,0.0025338076744338967
rocky intertidal,air heat index,ssp585_medium-term,#D2A54BFF,0.03864140825566619
rocky intertidal,air heat index,ssp585_near-term,#D2A54BFF,0.009292995019908403
rocky intertidal,coastal disturbance,ssp245_current,#90D8C8FF,0.08990761333294069
rocky intertidal,coastal disturbance,ssp245_medium-term,#90D8C8FF,0.09092105444005973
rocky intertidal,coastal disturbance,ssp245_near-term,#90D8C8FF,0.09073084301492575
rocky intertidal,coastal disturbance,ssp585_current,#90D8C8FF,0.08991913367468432
rocky intertidal,coastal disturbance,ssp585_medium-term,#90D8C8FF,0.09122290909012476
rocky intertidal,coastal disturbance,ssp585_near-term,#90D8C8FF,0.09080070213623287
rocky intertidal,fisheries biomass loss,ssp245_current,#87A5A5FF,0.12440136846162982
rocky intertidal,fisheries biomass loss,ssp245_medium-term,#87A5A5FF,0.15665409731593377
rocky intertidal,fisheries biomass loss,ssp245_near-term,#87A5A5FF,0.14350169631412696
rocky intertidal,fisheries biomass loss,ssp585_current,#87A5A5FF,0.12533676648661157
rocky intertidal,fisheries biomass loss,ssp585_medium-term,#87A5A5FF,0.16930540031544672
rocky intertidal,fisheries biomass loss,ssp585_near-term,#87A5A5FF,0.15081054716160253
rocky intertidal,light pollution,ssp245_current,#B4B45AFF,0.004502015788623862
rocky intertidal,light pollution,ssp245_medium-term,#B4B45AFF,0.005803952677856991
rocky intertidal,light pollution,ssp245_near-term,#B4B45AFF,0.005120093151610593
rocky intertidal,light pollution,ssp585_current,#B4B45AFF,0.004477829360134862
rocky intertidal,light pollution,ssp585_medium-term,#B4B45AFF,0.006530303949194072
rocky intertidal,light pollution,ssp585_near-term,#B4B45AFF,0.005357009780363374
rocky intertidal,nutrient pollution,ssp245_current,#1E4B3CFF,0.010345925411722358
rocky intertidal,nutrient pollution,ssp245_medium-term,#1E4B3CFF,0.011685865789484452
rocky intertidal,nutrient pollution,ssp245_near-term,#1E4B3CFF,0.011355948034051084
rocky intertidal,nutrient pollution,ssp585_current,#1E4B3CFF,0.010354397282531439
rocky intertidal,nutrient pollution,ssp585_medium-term,#1E4B3CFF,0.011370885671672236
rocky intertidal,nutrient pollution,ssp585_near-term,#1E4B3CFF,0.01136739713862551
rocky intertidal,ocean warming,ssp245_current,#B4783CFF,0.147429118328217
rocky intertidal,ocean warming,ssp245_medium-term,#B4783CFF,0.37876171922901564
rocky intertidal,ocean warming,ssp245_near-term,#B4783CFF,0.2527265047724913
rocky intertidal,ocean warming,ssp585_current,#B4783CFF,0.1459301103269527
rocky intertidal,ocean warming,ssp585_medium-term,#B4783CFF,0.4399320166342225
rocky intertidal,ocean warming,ssp585_near-term,#B4783CFF,0.22487028190001312
rocky intertidal,primary productivity,ssp245_current,#AB84A5FF,0.0013802885332151753
rocky intertidal,primary productivity,ssp245_medium-term,#AB84A5FF,0.012470104936990304
rocky intertidal,primary productivity,ssp245_near-term,#AB84A5FF,0.00810851397657518
rocky intertidal,primary productivity,ssp585_current,#AB84A5FF,0.0013751838553364472
rocky intertidal,primary productivity,ssp585_medium-term,#AB84A5FF,0.013359676914293336
rocky intertidal,primary productivity,ssp585_near-term,#AB84A5FF,0.008559404093239045
rocky intertidal,reduced oxygen,ssp245_current,#78963CFF,0.0019560237827392726
rocky intertidal,reduced oxygen,ssp245_medium-term,#78963CFF,0.006311646035501664
rocky intertidal,reduced oxygen,ssp245_near-term,#78963CFF,0.0036197987914276153
rocky intertidal,reduced oxygen,ssp585_current,#78963CFF,0.0019560237827392726
rocky intertidal,reduced oxygen,ssp585_medium-term,#78963CFF,0.00879952734681858
rocky intertidal,reduced oxygen,ssp585_near-term,#78963CFF,0.003855321373944707
rocky intertidal,sea level rise,ssp245_current,#D2D2C3FF,0.03428878515987321
rocky intertidal,sea level rise,ssp245_medium-term,#D2D2C3FF,0.09776488679654168
rocky intertidal,sea level rise,ssp245_near-term,#D2D2C3FF,0.03428878515987321
rocky intertidal,sea level rise,ssp585_current,#D2D2C3FF,0.04303181699561051
rocky intertidal,sea level rise,ssp585_medium-term,#D2D2C3FF,0.15397867318298514
rocky intertidal,sea level rise,ssp585_near-term,#D2D2C3FF,0.04303181699561051
rocky reef,acidification,ssp245_current,#D48F90FF,0.008378997514423796
rocky reef,acidification,ssp245_medium-term,#D48F90FF,0.0172870086196877
rocky reef,acidification,ssp245_near-term,#D48F90FF,0.012106097880607633
rocky reef,acidification,ssp585_current,#D48F90FF,0.00827014640566707
rocky reef,acidification,ssp585_medium-term,#D48F90FF,0.02792083824986433
rocky reef,acidification,ssp585_near-term,#D48F90FF,0.012981153876674109
rocky reef,air heat index,ssp245_current,#D2A54BFF,0
rocky reef,air heat index,ssp245_medium-term,#D2A54BFF,0
rocky reef,air heat index,ssp245_near-term,#D2A54BFF,0
rocky reef,air heat index,ssp585_current,#D2A54BFF,0
rocky reef,air heat index,ssp585_medium-term,#D2A54BFF,0
rocky reef,air heat index,ssp585_near-term,#D2A54BFF,0
rocky reef,coastal disturbance,ssp245_current,#90D8C8FF,0.07815794950441136
rocky reef,coastal disturbance,ssp245_medium-term,#90D8C8FF,0.0794593670459144
rocky reef,coastal disturbance,ssp245_near-term,#90D8C8FF,0.07908719474285478
rocky reef,coastal disturbance,ssp585_current,#90D8C8FF,0.0778693891892711
rocky reef,coastal disturbance,ssp585_medium-term,#90D8C8FF,0.07773884660725612
rocky reef,coastal disturbance,ssp585_near-term,#90D8C8FF,0.07827160913323024
rocky reef,fisheries biomass loss,ssp245_current,#87A5A5FF,0.21509082300700028
rocky reef,fisheries biomass loss,ssp245_medium-term,#87A5A5FF,0.3160994774937381
rocky reef,fisheries biomass loss,ssp245_near-term,#87A5A5FF,0.27400372338951373
rocky reef,fisheries biomass loss,ssp585_current,#87A5A5FF,0.2166130984987164
rocky reef,fisheries biomass loss,ssp585_medium-term,#87A5A5FF,0.3290744447644937
rocky reef,fisheries biomass loss,ssp585_near-term,#87A5A5FF,0.2819043409155243
rocky reef,light pollution,ssp245_current,#B4B45AFF,8.985935189590936e-4
rocky reef,light pollution,ssp245_medium-term,#B4B45AFF,0.0016729694621347014
rocky reef,light pollution,ssp245_near-term,#B4B45AFF,0.0013385724954962845
rocky reef,light pollution,ssp585_current,#B4B45AFF,9.215672162978573e-4
rocky reef,light pollution,ssp585_medium-term,#B4B45AFF,0.0019810218907610165
rocky reef,light pollution,ssp585_near-term,#B4B45AFF,0.0014102005580727845
rocky reef,nutrient pollution,ssp245_current,#1E4B3CFF,0.013115899562304665
rocky reef,nutrient pollution,ssp245_medium-term,#1E4B3CFF,0.01671168371314708
rocky reef,nutrient pollution,ssp245_near-term,#1E4B3CFF,0.015263284422736468
rocky reef,nutrient pollution,ssp585_current,#1E4B3CFF,0.013133814382425828
rocky reef,nutrient pollution,ssp585_medium-term,#1E4B3CFF,0.016402159368551893
rocky reef,nutrient pollution,ssp585_near-term,#1E4B3CFF,0.015560666453862579
rocky reef,ocean warming,ssp245_current,#B4783CFF,0.05892870291450292
rocky reef,ocean warming,ssp245_medium-term,#B4783CFF,0.2526259765519137
rocky reef,ocean warming,ssp245_near-term,#B4783CFF,0.13487330128259395
rocky reef,ocean warming,ssp585_current,#B4783CFF,0.05669391494705141
rocky reef,ocean warming,ssp585_medium-term,#B4783CFF,0.3338644447118847
rocky reef,ocean warming,ssp585_near-term,#B4783CFF,0.15669831493670924
rocky reef,primary productivity,ssp245_current,#AB84A5FF,0.0019212803028894557
rocky reef,primary productivity,ssp245_medium-term,#AB84A5FF,0.013663619981623427
rocky reef,primary productivity,ssp245_near-term,#AB84A5FF,0.010036584642690466
rocky reef,primary productivity,ssp585_current,#AB84A5FF,0.0018783933228612361
rocky reef,primary productivity,ssp585_medium-term,#AB84A5FF,0.01502573456699296
rocky reef,primary productivity,ssp585_near-term,#AB84A5FF,0.01048781774553681
rocky reef,reduced oxygen,ssp245_current,#78963CFF,6.756028543909093e-4
rocky reef,reduced oxygen,ssp245_medium-term,#78963CFF,0.005297304903666891
rocky reef,reduced oxygen,ssp245_near-term,#78963CFF,0.0023469803184978113
rocky reef,reduced oxygen,ssp585_current,#78963CFF,6.756028543909093e-4
rocky reef,reduced oxygen,ssp585_medium-term,#78963CFF,0.00761639542532651
rocky reef,reduced oxygen,ssp585_near-term,#78963CFF,0.0025910890076215063
rocky reef,sea level rise,ssp245_current,#D2D2C3FF,0.008981289668745715
rocky reef,sea level rise,ssp245_medium-term,#D2D2C3FF,0.03322755863222814
rocky reef,sea level rise,ssp245_near-term,#D2D2C3FF,0.008981289668745715
rocky reef,sea level rise,ssp585_current,#D2D2C3FF,0.012089951836826759
rocky reef,sea level rise,ssp585_medium-term,#D2D2C3FF,0.05169403628086893
rocky reef,sea level rise,ssp585_near-term,#D2D2C3FF,0.012089951836826759
subtidal soft bottom,acidification,ssp245_current,#D48F90FF,0.006882007297347556
subtidal soft bottom,acidification,ssp245_medium-term,#D48F90FF,0.01056716645682897
subtidal soft bottom,acidification,ssp245_near-term,#D48F90FF,0.008651060134074441
subtidal soft bottom,acidification,ssp585_current,#D48F90FF,0.006894211422748635
subtidal soft bottom,acidification,ssp585_medium-term,#D48F90FF,0.012255076520033582
subtidal soft bottom,acidification,ssp585_near-term,#D48F90FF,0.009031910119969445
subtidal soft bottom,air heat index,ssp245_current,#D2A54BFF,0
subtidal soft bottom,air heat index,ssp245_medium-term,#D2A54BFF,0
subtidal soft bottom,air heat index,ssp245_near-term,#D2A54BFF,0
subtidal soft bottom,air heat index,ssp585_current,#D2A54BFF,0
subtidal soft bottom,air heat index,ssp585_medium-term,#D2A54BFF,0
subtidal soft bottom,air heat index,ssp585_near-term,#D2A54BFF,0
subtidal soft bottom,coastal disturbance,ssp245_current,#90D8C8FF,0.027584338971200353
subtidal soft bottom,coastal disturbance,ssp245_medium-term,#90D8C8FF,0.028199634427154185
subtidal soft bottom,coastal disturbance,ssp245_near-term,#90D8C8FF,0.027988631845080762
